target,voting,adaboost,bagging,linearreg,decisiontree,randomforest,gradientboosting,sgd,voting_2
22.0,21.187552897135415,19.983534577387488,20.151915550231934,20.16265869140625,22.0,21.05,19.925250470220433,20.006057153342102,20.46682913223861
38.0,33.746337890625,29.163562934709446,27.156888961791992,27.239013671875,44.0,29.96,27.616353081719602,26.79437522041267,34.484359941336685
31.0,23.006778971354166,31.436110014475588,27.19101490974426,27.2203369140625,17.0,23.97,28.239922172470617,26.630831132586987,23.557215548882215
20.0,19.591060384114584,20.018298383865368,20.556144046783448,20.57318115234375,19.0,19.72,20.411228929199645,20.41581014599989,19.506829132238607
16.0,18.48420613606771,19.5797233622131,19.58801951408386,19.652618408203125,15.0,18.57,19.329289271474135,19.38488605810451,17.755376261983542
23.0,19.041756184895835,20.018298383865368,20.515129613876343,20.5252685546875,15.0,19.54,20.23684197912673,20.52670976178203,18.23016246557194
15.0,21.365999348958336,19.5797233622131,20.59663596153259,20.697998046875,23.0,21.48,20.453379924521727,20.428915313947968,22.00204292865021
26.0,19.81209513346354,19.995550351288056,20.11239023208618,20.036285400390625,20.0,20.166666666666668,19.961517579140125,19.983682350592616,20.133495798905276
23.0,20.170849609375,19.995550351288056,20.064891862869263,20.112548828125,22.0,20.24,19.817974787360033,19.932952796076535,20.73016246557194
23.0,18.739656575520833,19.5797233622131,19.937467288970947,19.8189697265625,18.0,20.43,19.53580751124758,19.651729091778364,19.078709595316877
26.0,24.28986409505208,31.436110014475588,27.239700317382812,27.26959228515625,19.0,26.529833333333332,28.236009399784606,26.774112983272,25.84368571058427
23.0,20.552081298828124,19.9404056816395,19.030127716064452,19.056243896484375,21.0,19.753333333333334,18.624995758675336,19.115903898782413,20.539051354460828
19.0,18.377604166666668,19.995550351288056,20.08569049835205,20.1328125,18.0,18.37,20.010474324198995,20.104797386803597,18.116829132238607
18.0,20.153208414713543,19.80455755156354,18.417291831970214,18.459625244140625,21.0,20.07,19.33525984867641,18.539588232335447,20.588740310077522
25.0,19.234356689453126,20.018298383865368,20.287059688568114,20.303070068359375,19.0,20.66,20.408448174096836,20.216288261737024,19.746829132238606
19.0,20.846364339192707,19.995550351288056,20.621092081069946,20.539093017578125,23.0,19.88,20.030717257619553,20.49359195243516,21.791829132238608
22.0,17.315743001302085,19.995550351288056,20.411723041534422,20.34722900390625,16.0,18.67,20.012560664892828,20.194194638469444,18.23016246557194
22.0,21.58183390299479,19.5797233622131,19.60809850692749,19.545501708984375,17.0,18.233333333333334,19.306379663537303,19.484623230411707,18.375376261983543
47.0,22.195133463541666,26.673684210526314,23.738478088378905,23.785400390625,15.0,27.87,24.690508070313726,24.51675402551936,23.54016600265604
23.0,21.186433919270833,19.5797233622131,20.013048601150512,20.1593017578125,22.0,20.43,19.526479597226025,19.971423956290963,20.648709595316877
19.0,24.1734619140625,27.044574630667345,26.50630087852478,26.5203857421875,20.0,26.692666666666664,25.234589168011638,26.36952355818279,24.171501650165016
16.0,17.847198486328125,19.9404056816395,19.61254267692566,19.541595458984375,17.0,18.33,19.553910514827816,19.41038344235211,18.363495798905273
19.0,18.65076904296875,19.5797233622131,18.576659631729125,18.55230712890625,18.0,19.03,18.609861550479888,18.45724017110413,18.888709595316875
23.0,20.242230224609376,19.995550351288056,19.325391674041747,19.326690673828125,18.0,19.44,19.730198255106853,19.147550399634937,21.79682913223861
17.0,19.05078125,19.5797233622131,19.159136295318604,19.15234375,20.0,18.73,19.263046204283924,18.97223877507021,19.24870959531688
20.0,18.90683390299479,19.995550351288056,19.901034545898437,19.920501708984375,17.0,20.13,19.961517579140125,19.780446538116713,18.913495798905274
17.0,18.128320312499998,19.995550351288056,19.539091110229492,19.5849609375,15.0,17.91,19.976561178590796,19.51992114859614,17.736829132238608
20.0,18.388037109375002,19.5797233622131,18.79765839576721,18.964111328125,17.0,17.97,19.33330267521771,18.964470516508257,17.55204292865021
21.0,21.180267333984375,20.018298383865368,20.531872367858888,20.540802001953125,23.0,20.505,19.980138565320967,20.397897387548493,21.203495798905276
21.0,18.722981770833332,20.018298383865368,20.191312646865846,20.1689453125,16.0,19.95,20.411228929199645,20.26049950146622,18.636829132238606
18.0,18.583601888020834,19.995550351288056,19.97173480987549,19.9508056640625,20.0,19.483,19.898832321711968,19.896545607217497,18.630829132238606
34.0,21.808382161458336,28.721412374473598,26.08326425552368,26.025146484375,15.0,22.52,25.584998363344482,25.82413325935623,22.065471052447794
32.0,28.970163981119793,31.436110014475588,26.946530532836913,26.910491943359375,41.0,25.56,28.029173685433967,26.559343770148054,31.000352377250938
18.0,18.259828694661458,19.5797233622131,18.36228713989258,18.379486083984375,18.0,20.15,18.901092958998497,18.286010359173563,19.10348262950851
17.0,24.27623087565104,28.721412374473598,25.67025237083435,25.628692626953125,22.0,28.76,24.900855509307643,25.421182047451236,25.698168316831683
18.0,19.060510253906248,19.995550351288056,20.364071989059447,20.38153076171875,19.0,20.203333333333333,20.142110132173645,20.50591883325385,18.476829132238606
26.0,29.542403157552084,27.044574630667345,26.798861026763916,26.82720947265625,35.0,24.82,24.573853276469308,26.583846839838028,28.894980625161462
18.0,21.5684326171875,19.5797233622131,20.423430681228638,20.3052978515625,26.0,19.78,19.478946994711258,20.00411572590696,21.742042928650207
17.0,20.355065917968748,19.983534577387488,19.25282735824585,19.26519775390625,22.0,19.38,19.583176127146636,19.410446759711206,20.346829132238607
17.0,19.456001790364585,19.995550351288056,19.660942602157593,19.76800537109375,19.0,19.01,19.849197966290706,19.662538920594756,19.202662465571944
16.0,22.169978841145834,19.995550351288056,20.37970952987671,20.3099365234375,26.0,19.86,20.030717257619553,20.212901544592192,21.890162465571944
23.0,20.028863525390623,19.983534577387488,20.293859434127807,20.286590576171875,21.0,20.03,20.396144054600423,20.11450002617246,20.136829132238606
22.0,20.630800374348958,19.995550351288056,20.471971797943116,20.492401123046875,18.0,21.32,20.209394447177537,20.323744424647273,19.183495798905273
24.0,18.98624471028646,19.995550351288056,19.332320070266725,19.358734130859375,17.0,19.5,19.74911005688664,19.30634107474586,18.813495798905276
19.0,18.192073567708334,19.995550351288056,20.426222133636475,20.376220703125,16.0,17.17,19.98187202449767,20.327566480932454,17.863495798905273
18.0,25.99621378580729,31.436110014475588,26.440814971923828,26.388641357421875,27.0,25.8375,27.146295915637992,26.119590506639664,27.589352377250936
21.0,20.841387939453124,19.80455755156354,19.922754335403443,19.924163818359375,22.0,20.67,19.798290541798984,19.87581897509382,20.952073643410852
19.0,19.107649739583334,19.80455755156354,19.549234008789064,19.52294921875,18.0,20.2,19.56855347174183,19.43211772325685,19.304606910016386
17.0,20.305841064453123,19.9404056816395,20.11314206123352,20.117523193359375,22.0,19.735,19.875255780962323,20.07836815858957,20.56016246557194
20.0,20.068084716796875,19.995550351288056,20.275676918029784,20.204254150390625,19.0,20.99,20.00258120004199,19.984925203106407,19.996829132238606
18.0,19.644832356770834,19.5797233622131,18.758351230621336,18.7344970703125,22.0,20.22,19.11450369681037,18.634785498972153,21.015376261983544
22.0,19.342899576822916,19.995550351288056,20.279979181289672,20.22869873046875,19.0,18.35,20.11458758832559,19.95422482632456,19.20016246557194
19.0,20.277791341145832,19.5797233622131,19.880167484283447,19.8333740234375,21.0,19.413333333333334,19.511475786516893,19.765857501564945,19.87704292865021
18.0,17.994543457031252,19.995550351288056,19.87482581138611,19.78363037109375,17.0,18.17,19.789918469786297,19.659278523511816,18.26682913223861
18.0,27.957486979166664,31.436110014475588,26.325220823287964,26.2724609375,39.0,29.7,27.107118212607908,25.983817181386932,33.063685710584274
20.0,18.952496337890626,19.220632530120483,18.49459252357483,18.457489013671875,22.0,19.25,19.126226427451957,18.42545986943548,19.943233297606287
22.0,21.406278483072914,19.9404056816395,19.575421380996705,19.61883544921875,26.0,19.34,19.643936448490127,19.438319033770703,21.93682913223861
17.0,17.77524210611979,19.220632530120483,18.732508850097656,18.525726318359375,17.0,18.36,19.008104156625368,18.571484362553246,18.329899964272954
19.0,18.099768066406252,19.5797233622131,19.08342037200928,19.09930419921875,17.0,17.54,19.336828298667882,19.05995935702317,17.935376261983542
16.0,19.547281901041668,19.5797233622131,19.62131276130676,19.641845703125,19.0,19.39,19.478946994711258,19.56250476137749,18.992042928650207
15.0,19.15737508138021,19.995550351288056,19.24361581802368,19.272125244140625,18.0,19.27,19.756950814167332,19.256529029466044,19.183495798905273
40.0,30.454768880208334,30.55323590814196,26.217564201354982,26.164306640625,31.0,29.81,26.827844995249034,25.876717361712103,30.117019043917605
13.0,19.299324544270835,19.995550351288056,19.272367095947267,19.2979736328125,25.0,19.66,19.705575713745244,19.253136004785556,19.776829132238607
25.0,27.36077880859375,31.436110014475588,27.05321431159973,27.08233642578125,30.0,29.31,28.057393670213,26.604263544599178,30.27535237725094
18.0,20.6939697265625,19.995550351288056,20.144867277145387,20.0819091796875,24.0,19.39,20.023563972405444,19.88985571884872,19.67016246557194
16.0,23.85061238606771,31.436110014475588,27.321555376052856,27.351837158203125,17.0,21.945,28.236009399784606,26.852710651777894,23.20368571058427
21.0,18.164697265624998,19.383639686122756,19.669372940063475,19.694091796875,16.0,19.4,19.638082122235936,19.698053639086485,19.51145603618886
23.0,20.729142252604166,19.995550351288056,19.96796293258667,19.9874267578125,21.0,20.87,20.036326212997967,19.919930148976466,20.753495798905274
23.0,21.955623372395834,19.5797233622131,19.720153760910033,19.6668701171875,24.0,20.59,19.626463746922592,19.7769934689803,21.42204292865021
18.0,23.584401448567707,31.436110014475588,26.725420713424683,26.753204345703125,21.0,23.61133333333333,27.34694524607496,26.324634401631542,24.774137719114464
21.0,16.435196940104166,19.983534577387488,19.27213125228882,19.1055908203125,14.0,17.77,19.872580808081327,19.5185129675099,17.44682913223861
18.0,20.742598470052084,19.5797233622131,19.451010370254515,19.42779541015625,23.0,20.12,19.50435662118439,19.583787222720325,20.868709595316876
19.0,18.564251708984376,19.995550351288056,20.229790449142456,20.292755126953125,22.0,20.39,20.036326212997967,20.192589366824063,19.42016246557194
23.0,18.721219889322917,19.995550351288056,19.527336215972902,19.56365966796875,17.0,19.83,19.91125248358687,19.44630195555237,18.94016246557194
23.0,17.453682454427085,19.9404056816395,18.893197059631348,18.76104736328125,16.0,18.35,19.32033937681322,18.751094429693488,18.136829132238606
23.0,17.773291015625002,19.5797233622131,19.12806077003479,19.119873046875,18.0,18.26,19.27635149040974,18.908569745137243,18.73204292865021
18.0,17.803312174479167,19.41376701966717,18.739836645126342,18.8099365234375,17.0,17.86,19.149476702176198,18.656678039054253,18.100149296175175
18.0,20.062540690104168,19.41376701966717,19.32370252609253,19.1876220703125,20.0,19.51,19.41923706873721,19.25618928014036,19.880149296175176
13.0,19.036478678385418,19.9404056816395,20.105025577545167,20.10943603515625,18.0,19.13,19.875255780962323,20.09089033140373,18.93682913223861
16.0,18.471818033854166,19.41376701966717,19.222624826431275,19.2154541015625,18.0,18.7,19.421066819883034,19.088338306978272,18.723482629508506
33.0,28.862711588541668,31.436110014475588,26.56125226020813,26.588134765625,33.0,22.6775,26.347095587783357,26.14770482354884,28.891026608003347
17.0,17.420060221354166,19.80455755156354,19.036884784698486,19.0601806640625,14.0,17.48,18.73466036620038,18.36876829991207,17.152073643410855
22.0,18.830413818359375,19.995550351288056,20.567105722427367,20.491241455078125,17.0,19.76,20.193900312285486,20.347648750105574,19.60016246557194
16.0,21.089375813802082,19.5797233622131,19.31672134399414,19.26812744140625,23.0,18.14,19.54128674342148,19.148326091116797,20.262042928650207
21.0,19.574515787760415,19.5797233622131,19.344241619110107,19.32354736328125,19.0,19.31,19.55106836658866,19.169495477001874,19.138709595316875
16.0,19.836592610677084,19.995550351288056,20.718797874450683,20.70977783203125,18.0,19.45,20.20206051295696,20.610027330912423,20.166829132238608
54.0,23.942694091796877,28.721412374473598,25.68356809616089,25.628082275390625,22.0,22.29,25.048841357165454,25.430432727918507,23.911501650165018
23.0,21.88076375325521,19.995550351288056,20.456890726089476,20.442291259765625,20.0,21.3,20.04172056513217,20.379718418948148,21.811162465571943
34.0,29.918558756510418,31.436110014475588,26.808879804611205,26.75567626953125,38.0,33.75,27.836592027096764,26.52668290843449,34.77618571058427
22.0,21.135709635416667,19.5797233622131,19.803090810775757,19.80712890625,24.0,21.09,19.5083230044993,19.703815094474933,21.24537626198354
17.0,17.97322794596354,19.383639686122756,18.628243112564085,18.519683837890625,18.0,17.9,18.993928789729843,18.46441056372683,18.683482629508507
17.0,19.648417154947918,19.5797233622131,19.944279623031616,19.94525146484375,26.0,21.35,19.460790401984532,19.83592976342514,22.28204292865021
27.0,26.824967447916666,31.436110014475588,27.245022439956664,27.27490234375,22.0,27.055000000000003,28.236009399784606,26.765908801083413,26.89677110443777
22.0,18.996919759114583,19.9404056816395,19.66489357948303,19.59075927734375,19.0,19.28,19.594979703431257,19.43167267848485,19.58682913223861
23.0,18.512396240234377,19.995550351288056,20.300354719161987,20.337188720703125,18.0,19.67,20.069197024908938,20.12832294574018,18.53682913223861
27.0,28.750260416666666,31.436110014475588,28.046154069900513,28.05078125,30.0,29.58,28.730081440882188,27.713509397501042,30.253685710584268
15.0,20.668619791666668,19.995550351288056,19.97059507369995,20.005859375,23.0,20.72,19.9433609864134,19.790354677684913,21.136829132238606
18.0,22.360249837239582,28.721412374473598,22.156245136260985,22.08074951171875,21.0,18.13,19.8046937781111,22.22650538493846,22.618168316831685
23.0,20.812906901041668,19.995550351288056,20.460939121246337,20.438720703125,19.0,20.29,20.166333961037587,20.30164593837247,19.70016246557194
31.0,23.825773111979164,31.436110014475588,26.8501437664032,26.8773193359375,19.0,30.39,26.956029211898247,26.153081657989564,26.85388221554888
15.0,18.384857177734375,19.5797233622131,19.172832870483397,19.154571533203125,18.0,18.36,19.11450369681037,18.94368458755693,18.848709595316876
20.0,20.16466064453125,19.5797233622131,19.903480339050294,19.89398193359375,17.0,20.455,19.558646384915754,19.797191154056865,19.728709595316875
23.0,20.044441731770835,19.983534577387488,20.555187273025513,20.5333251953125,20.0,20.335,20.37859018776077,20.477294916383947,20.103495798905275
41.0,24.026800537109377,29.94814302647175,26.83821029663086,26.880401611328125,20.0,24.35,27.175046170933804,26.40771669550767,25.07388221554888
22.0,19.831754557291667,19.5797233622131,19.99684886932373,19.895263671875,17.0,19.22,19.68273361224222,19.761710554094797,20.28204292865021
40.0,23.861751302083334,28.721412374473598,26.359277534484864,26.38525390625,17.0,25.025666666666666,25.535571475360694,25.960840453987164,23.515279427942797
21.0,20.499397786458335,19.995550351288056,20.909054851531984,20.898193359375,19.0,19.94,20.37921098427346,20.840750469493827,19.520162465571943
23.0,19.63327433268229,19.5797233622131,20.234895324707033,20.099822998046875,19.0,19.26,19.455694457818183,19.821655038044657,19.068709595316875
21.0,18.597896321614584,19.80455755156354,19.669523620605467,19.59368896484375,20.0,20.55,19.573297398675603,19.53844559610658,19.91874031007752
35.0,27.991837565104166,29.94814302647175,26.747883987426757,26.7755126953125,34.0,28.52,27.34736012311664,26.290090476626954,31.017215548882216
20.0,18.865690104166667,19.5797233622131,19.9928316116333,19.9970703125,14.0,19.638666666666666,19.748504576464466,19.900101625510423,18.365820706427986
20.0,19.47013956705729,18.8148782996229,17.202902603149415,17.210418701171875,21.0,17.86,18.255588745502383,17.157134113639778,18.69584965958038
21.0,18.17116495768229,19.5797233622131,19.138848400115968,19.113494873046875,17.0,17.75,19.243745614944984,19.275588276883383,18.125376261983543
24.0,20.65455322265625,19.995550351288056,20.58445429801941,20.56365966796875,19.0,20.05,20.155283060940008,20.561128184949574,20.000995798905276
21.0,19.202815755208334,19.995550351288056,19.318558502197266,19.408447265625,18.0,19.23,19.827338952347137,19.471022238985853,19.173495798905275
23.0,24.968487548828126,27.188174807197942,25.486052179336546,25.505462646484375,25.0,28.823333333333334,23.49486774566485,25.18952814306286,26.367367450437985
21.0,20.14541219075521,19.995550351288056,20.219372940063476,20.236236572265625,19.0,18.95,19.961517579140125,20.124752154931514,19.87016246557194
16.0,20.69040730794271,19.383639686122756,19.692507314682008,19.471221923828125,22.0,19.07,19.350565419375,19.07931801345893,20.784789369522198
26.0,18.792950439453126,19.9404056816395,19.95741686820984,19.978851318359375,19.0,18.25,19.73852249521135,19.930812281515877,19.031495798905272
19.0,18.02033894856771,19.995550351288056,20.33198733329773,20.261016845703125,15.0,16.71,20.00258120004199,20.109682532703694,17.21016246557194
21.0,18.928462727864584,19.995550351288056,20.614738559722902,20.58538818359375,15.0,18.73,20.11866615646395,20.36509730629675,18.116829132238607
21.0,21.765649414062498,19.995550351288056,20.486395835876465,20.4969482421875,23.0,21.746,20.087353617635664,20.441283963783,21.38516246557194
14.0,16.823651123046876,19.5797233622131,18.1471866607666,18.070953369140625,15.0,16.49,18.825446313349254,18.121437784122115,16.905376261983545
15.0,19.110076904296875,19.35731039874902,18.34123821258545,18.330230712890625,18.0,19.17,19.16955080244867,18.062675054835086,18.165354622652796
19.0,20.97529296875,19.5797233622131,19.560598278045653,19.52587890625,22.0,19.23,19.5083230044993,19.38095018540217,19.944542928650208
20.0,18.401133219401043,19.995550351288056,20.27478051185608,20.203399658203125,17.0,19.56,19.873253777838972,20.11256250399559,18.770162465571943
15.0,19.65028279622396,19.995550351288056,20.159034633636473,20.150848388671875,19.0,20.64,19.9433609864134,20.021349218847686,19.723495798905276
22.0,18.265254720052084,19.995550351288056,19.690090894699097,19.59576416015625,15.0,20.58,19.76352622006852,19.448093358764922,18.650162465571942
30.0,28.8966796875,31.436110014475588,28.270401763916016,28.2900390625,35.0,28.28,29.334773300780963,27.93197605616958,31.077019043917606
19.0,20.404347737630207,19.995550351288056,19.845296716690065,20.213043212890625,19.0,20.59,20.308556347989402,20.68435979087213,19.880162465571942
28.0,28.263301595052084,31.436110014475588,27.56113290786743,27.58990478515625,31.0,26.41,28.396509773661293,27.143892485197632,30.052907932806495
13.0,19.228139241536457,19.383639686122756,18.770297622680665,18.684417724609375,21.0,19.09,19.173082637841436,18.501353109380027,20.184789369522196
18.0,20.122338867187498,19.80455755156354,19.57025537490845,19.5670166015625,20.0,18.96,19.685235587168606,19.54173859508692,19.79874031007752
19.0,21.68848470052083,20.018298383865368,20.574130249023437,20.4654541015625,23.0,21.73,20.411228929199645,20.34489480874152,21.37682913223861
16.0,19.920286051432292,19.383639686122756,19.067962455749512,19.160858154296875,21.0,20.46,19.182864261008614,19.01255959128637,20.214789369522194
22.0,18.827335611979166,19.5797233622131,19.741409397125246,19.6820068359375,16.0,18.33,19.376420878739648,19.54687216713497,18.08204292865021
18.0,18.023872884114585,19.995550351288056,19.42460079193115,19.47161865234375,21.0,18.83,19.72373230647197,19.518991950098904,18.383495798905276
28.0,30.459360758463543,31.436110014475588,27.350357246398925,27.378082275390625,35.0,31.9,28.326449174634686,26.922784060847054,33.05368571058427
21.0,19.28660888671875,19.995550351288056,20.21663866043091,20.25982666015625,19.0,19.42,20.087353617635664,20.184211753502822,19.31682913223861
17.0,22.25665079752604,19.80455755156354,19.174909114837646,19.169952392578125,26.0,22.03,19.33525984867641,18.939474472898524,22.48874031007752
16.0,21.14523722330729,19.995550351288056,19.47243461608887,19.635711669921875,23.0,19.89,19.749932270666065,19.512196174817426,20.87016246557194
17.0,18.899119059244793,19.5797233622131,18.722290992736816,18.697357177734375,17.0,17.57,18.9089370292974,18.600751563960287,17.985376261983543
20.0,21.271756998697917,20.03004612045578,21.233256244659422,21.21527099609375,22.0,20.99828571428571,20.619042074565034,21.12413835771102,21.433718021127493
32.0,36.73758544921875,31.436110014475588,26.985664224624635,27.01275634765625,40.0,34.93,27.47002599915981,26.532179601216054,35.19435994133668
26.0,19.430615234375,19.995550351288056,19.868211460113525,19.891845703125,17.0,20.39,19.968930472423214,19.707002814294093,19.015718021127498
19.0,17.063395182291668,19.5797233622131,19.15937180519104,19.190185546875,15.0,17.305,19.192681678439733,19.12128294658173,17.291566738174016
22.0,26.549993896484377,31.436110014475588,27.419128084182738,27.449981689453125,23.0,32.991261904761906,27.966385386161157,26.961623344907437,28.79346348836205
39.0,24.478068033854168,27.044574630667345,26.3413206577301,26.4342041015625,21.0,23.42,25.394884366984517,26.131156678302588,24.001647291828125
22.0,18.961694335937498,19.995550351288056,20.072606563568115,20.0850830078125,16.0,19.922833333333333,19.947789066770838,20.07598829059726,18.414606910016385
29.0,23.075801595052084,27.044574630667345,25.938196992874147,26.02740478515625,16.0,20.64,23.949026138966673,25.70957440798187,21.044980625161458
22.0,19.104130045572916,19.995550351288056,20.414821577072143,20.51239013671875,18.0,18.36,20.004746545715008,20.545155846901103,18.773495798905273
25.0,18.532124837239582,19.995550351288056,19.55478963851929,19.59637451171875,23.0,18.4,19.730198255106853,19.575946345006045,20.92616246557194
14.0,18.272725423177082,19.995550351288056,19.743855142593382,19.81817626953125,17.0,18.96,19.74978392155763,19.607080298257458,18.48016246557194
17.0,19.333093261718748,19.983534577387488,20.209783506393432,20.19927978515625,21.0,20.23,19.938279070884565,20.165482103226047,20.34016246557194
23.0,20.791434733072915,19.5797233622131,19.975300550460815,19.97430419921875,22.0,21.05,19.5083230044993,19.844946586301468,20.788709595316874
20.0,20.263895670572918,19.5797233622131,18.945760011672974,18.79168701171875,22.0,19.36,19.351459267944435,19.193591641938113,20.35537626198354
19.0,18.264506022135418,19.995550351288056,19.842628622055052,19.79351806640625,15.0,19.6,20.010474324198995,19.88120770199779,18.343495798905277
16.0,19.22418212890625,19.5797233622131,19.532095670700073,19.67254638671875,20.0,18.39,19.608307154195867,19.52880111995933,19.32204292865021
18.0,17.100360107421874,19.5797233622131,18.645159864425658,18.701080322265625,17.0,17.55,18.85043275004775,18.623368795994253,18.035376261983544
17.0,19.954199218750002,19.995550351288056,20.719622898101807,20.66259765625,17.0,20.226666666666667,20.152758087161427,20.551828204341046,18.90087675128623
18.0,20.23025105794271,19.995550351288056,20.49312014579773,20.490753173828125,22.0,20.39,20.087353617635664,20.42595666624429,20.846829132238607
16.0,19.89003702799479,19.41376701966717,19.35874695777893,19.270111083984375,20.0,18.87,19.224168510438254,19.227689392871756,19.223482629508506
16.0,19.4556396484375,19.5797233622131,18.988835334777832,18.9669189453125,22.0,19.27,19.113526436598416,18.836567685576775,20.178709595316874
19.0,19.748954264322915,19.5797233622131,18.788352060317994,18.84686279296875,19.0,19.43,19.279869179290074,18.840652566688096,18.99870959531688
16.0,23.788836669921874,28.721412374473598,25.821412658691408,25.766510009765625,19.0,26.02,25.048841357165454,25.559125913761356,23.99483498349835
16.0,19.517936197916665,19.5797233622131,19.079693174362184,19.15380859375,20.0,19.0,19.285696510793784,19.075088623242507,20.025376261983542
23.0,19.222501627604167,19.5797233622131,19.853336763381957,20.0675048828125,17.0,19.37,19.626463746922592,20.01826082854742,18.792042928650208
23.0,19.874605305989583,19.80455755156354,19.20802001953125,19.22381591796875,18.0,20.55,19.604886982567873,18.978674881272575,19.285406976744188
17.0,19.964798990885416,20.018298383865368,20.70005831718445,20.69439697265625,19.0,20.085,20.174605397168012,20.477930103320514,21.896829132238608
28.0,25.458441162109377,31.436110014475588,28.170339250564574,28.175323486328125,22.0,23.49,28.730081440882188,27.79513307248499,25.833685710584273
17.0,22.278706868489582,19.983534577387488,19.856728506088256,19.83612060546875,26.0,20.553166666666666,19.872580808081327,19.82067604571051,22.213495798905274
17.0,19.300166829427084,19.995550351288056,19.753908014297487,19.70050048828125,15.0,19.47,19.799818194633307,19.522881805311506,19.04682913223861
19.0,18.440976969401042,19.35731039874902,18.83019075393677,18.722930908203125,19.0,18.59,18.788036168537978,18.682041323876746,19.005354622652792
22.0,20.934541829427083,20.018298383865368,20.394921588897706,20.40362548828125,23.0,19.27,20.0389339805127,20.378273538051417,20.743495798905276
20.0,20.672509765624998,19.995550351288056,20.1909197807312,20.217529296875,23.0,19.97,19.93268015331456,20.16410865298462,20.963495798905274
18.0,20.892358398437498,19.995550351288056,19.844151258468628,19.8770751953125,20.0,20.3,19.9433609864134,20.049251248950167,20.08016246557194
21.0,19.554276529947916,19.80455755156354,19.491385889053344,19.46282958984375,20.0,19.48,19.58673961724349,19.46035323596551,19.807406976744186
21.0,18.103295898437498,19.383639686122756,19.488658142089843,19.5098876953125,17.0,18.309166666666666,19.541759607637854,19.572323414086984,18.158687955986128
18.0,19.123649088541665,19.995550351288056,20.028603649139406,19.970947265625,18.0,20.0,20.030717257619553,19.81874963583875,19.37016246557194
18.0,19.051576741536458,19.995550351288056,19.74492530822754,19.754730224609375,17.0,19.582,19.9448320272435,19.602422315939897,19.040495798905273
15.0,21.198266601562498,28.721412374473598,21.80554828643799,21.7947998046875,25.0,19.32,20.196914911354778,21.52364779864233,24.111501650165014
16.0,18.830529785156248,19.5797233622131,19.666959953308105,19.69158935546875,16.0,19.76,19.478946994711258,19.6387862984146,18.57537626198354
17.0,20.404097493489584,19.80455755156354,19.269886589050294,19.41229248046875,22.0,20.99,19.699758553118578,19.45528957961968,20.872073643410854
19.0,17.656982421875,19.5797233622131,19.07753715515137,18.970947265625,19.0,18.95,19.31226458048139,18.863879305234818,18.145376261983543
19.0,20.313285319010415,19.5797233622131,19.64400758743286,19.53985595703125,22.0,20.28,19.266282264443323,19.304573531157352,20.538709595316874
22.0,20.637379964192707,19.995550351288056,19.915950345993043,19.912139892578125,19.0,21.935,19.9240308490268,19.791153880618722,21.690995798905277
17.0,20.371834309895835,19.5797233622131,20.36546187400818,20.5155029296875,21.0,20.29,19.73620144213969,20.326893324775163,20.275376261983542
18.0,18.3018310546875,19.5797233622131,19.487122344970704,19.5054931640625,16.0,18.35,19.22973224571564,19.375143639328616,18.16204292865021
21.0,25.81562093098958,30.55323590814196,27.71213388442993,27.84686279296875,22.0,26.14,28.719109496894898,27.429091415721434,25.444359941336685
18.0,18.017277018229166,19.5797233622131,19.2877854347229,19.2518310546875,16.0,18.39,19.226689684371557,19.165301849195686,17.93737626198354
22.0,21.894230143229166,19.995550351288056,20.82855134010315,20.8826904296875,25.0,19.96,20.157204933483364,20.609981558756385,18.78516246557194
21.0,20.25732421875,19.5797233622131,20.728433752059935,20.77197265625,22.0,19.79,20.083362749628943,20.704484623717793,20.0309318175391
21.0,19.837736002604167,19.5797233622131,19.870303773880003,19.9132080078125,20.0,19.29,19.74051300612946,19.75114199484325,19.64204292865021
22.0,20.52569580078125,20.018298383865368,20.637485551834107,20.57708740234375,19.0,21.18,20.411228929199645,20.629678621343153,20.463495798905274
25.0,18.53724365234375,19.35731039874902,19.419176149368287,19.21173095703125,18.0,19.6,19.328191936305995,19.10904069922777,18.935354622652792
21.0,20.13172607421875,20.018298383865368,20.11986346244812,19.99517822265625,17.0,20.18,20.24070441439864,19.91451602184282,20.419940243349718
19.0,21.273982747395834,19.5797233622131,20.595723390579224,20.6219482421875,23.0,21.760666666666665,20.083362749628943,20.623287499548695,21.37959848420577
18.0,18.709767659505207,19.41376701966717,19.191054105758667,19.129302978515625,18.0,19.54,19.091491093236055,19.071136106842843,18.95348262950851
42.0,37.15341796875,31.436110014475588,28.24089345932007,28.26025390625,50.0,34.55,29.334773300780963,27.853904926047164,38.54035237725094
19.0,22.090531412760416,20.018298383865368,20.070600509643555,20.07159423828125,25.0,21.6,20.187877428463647,19.9807478172961,22.150162465571942
19.0,20.136960856119792,19.995550351288056,19.825933122634886,19.810882568359375,22.0,20.885833333333334,19.9448320272435,19.630791303820907,20.875162465571943
23.0,18.389532470703127,19.995550351288056,20.053830718994142,19.968597412109375,17.0,19.365,20.010474324198995,20.059644224561907,18.83016246557194
21.0,18.20016072591146,19.995550351288056,20.16677894592285,20.400482177734375,16.0,18.92,20.163479621685703,20.565225556016344,18.423495798905275
14.0,18.549711100260417,19.995550351288056,19.98268542289734,20.04913330078125,16.0,18.26,19.9448320272435,19.874661641897298,19.243495798905276
